,b
5252,5.7272727272727275
5253,5.728172817281728
5254,5.729072907290729
5255,5.72997299729973
5256,5.730873087308731
5257,5.731773177317732
5258,5.732673267326732
5259,5.733573357335733
5260,5.734473447344734
5261,5.735373537353735
5262,5.736273627362736
5263,5.7371737173717365
5264,5.738073807380738
5265,5.738973897389739
5266,5.73987398739874
5267,5.740774077407741
5268,5.7416741674167415
5269,5.742574257425742
5270,5.743474347434743
5271,5.744374437443744
5272,5.745274527452745
5273,5.746174617461746
5274,5.7470747074707464
5275,5.747974797479748
5276,5.748874887488749
5277,5.74977497749775
5278,5.750675067506751
5279,5.751575157515751
5280,5.752475247524752
5281,5.753375337533753
5282,5.754275427542754
5283,5.755175517551755
5284,5.7560756075607555
5285,5.756975697569756
5286,5.757875787578758
5287,5.758775877587759
5288,5.75967596759676
5289,5.7605760576057605
5290,5.761476147614761
5291,5.762376237623762
5292,5.763276327632763
5293,5.764176417641764
5294,5.765076507650765
5295,5.7659765976597654
5296,5.766876687668766
5297,5.767776777677768
5298,5.768676867686769
5299,5.76957695769577
5300,5.77047704770477
5301,5.771377137713771
5302,5.772277227722772
5303,5.773177317731773
5304,5.774077407740774
5305,5.7749774977497745
5306,5.775877587758775
5307,5.776777677767776
5308,5.777677767776778
5309,5.778577857785779
5310,5.7794779477947795
5311,5.78037803780378
5312,5.781278127812781
5313,5.782178217821782
5314,5.783078307830783
5315,5.783978397839784
5316,5.7848784878487844
5317,5.785778577857785
5318,5.786678667866786
5319,5.787578757875788
5320,5.788478847884789
5321,5.789378937893789
5322,5.79027902790279
5323,5.791179117911791
5324,5.792079207920792
5325,5.792979297929793
5326,5.7938793879387935
5327,5.794779477947794
5328,5.795679567956795
5329,5.796579657965796
5330,5.797479747974798
5331,5.7983798379837985
5332,5.799279927992799
5333,5.8001800180018
5334,5.801080108010801
5335,5.801980198019802
5336,5.802880288028803
5337,5.8037803780378034
5338,5.804680468046804
5339,5.805580558055805
5340,5.806480648064806
5341,5.807380738073808
5342,5.808280828082808
5343,5.809180918091809
5344,5.81008100810081
5345,5.810981098109811
5346,5.811881188118812
5347,5.8127812781278125
5348,5.813681368136813
5349,5.814581458145814
5350,5.815481548154815
5351,5.816381638163816
5352,5.817281728172817
5353,5.818181818181818
5354,5.819081908190819
5355,5.81998199819982
5356,5.820882088208821
5357,5.821782178217822
5358,5.822682268226822
5359,5.823582358235823
5360,5.824482448244824
5361,5.825382538253825
5362,5.826282628262826
5363,5.8271827182718265
5364,5.828082808280828
5365,5.828982898289829
5366,5.82988298829883
5367,5.830783078307831
5368,5.8316831683168315
5369,5.832583258325832
5370,5.833483348334833
5371,5.834383438343834
5372,5.835283528352835
5373,5.836183618361836
5374,5.8370837083708365
5375,5.837983798379838
5376,5.838883888388839
5377,5.83978397839784
5378,5.840684068406841
5379,5.841584158415841
5380,5.842484248424842
5381,5.843384338433843
5382,5.844284428442844
5383,5.845184518451845
5384,5.8460846084608455
5385,5.846984698469846
5386,5.847884788478848
5387,5.848784878487849
5388,5.84968496849685
5389,5.8505850585058505
5390,5.851485148514851
5391,5.852385238523852
5392,5.853285328532853
5393,5.854185418541854
5394,5.855085508550855
5395,5.8559855985598555
5396,5.856885688568856
5397,5.857785778577858
5398,5.858685868586859
5399,5.85958595859586
5400,5.86048604860486
5401,5.861386138613861
5402,5.862286228622862
5403,5.863186318631863
5404,5.864086408640864
5405,5.8649864986498645
5406,5.865886588658865
5407,5.866786678667866
5408,5.867686768676868
5409,5.868586858685869
5410,5.8694869486948695
5411,5.87038703870387
5412,5.871287128712871
5413,5.872187218721872
5414,5.873087308730873
5415,5.873987398739874
5416,5.8748874887488745
5417,5.875787578757875
5418,5.876687668766876
5419,5.877587758775878
5420,5.878487848784879
5421,5.879387938793879
5422,5.88028802880288
5423,5.881188118811881
5424,5.882088208820882
5425,5.882988298829883
5426,5.8838883888388835
5427,5.884788478847884
5428,5.885688568856885
5429,5.886588658865886
5430,5.887488748874888
5431,5.8883888388838885
5432,5.889288928892889
5433,5.89018901890189
5434,5.891089108910891
5435,5.891989198919892
5436,5.892889288928893
5437,5.8937893789378935
5438,5.894689468946894
5439,5.895589558955895
5440,5.896489648964896
5441,5.897389738973898
5442,5.898289828982898
5443,5.899189918991899
5444,5.9000900090009
5445,5.900990099009901
5446,5.901890189018902
5447,5.9027902790279025
5448,5.903690369036903
5449,5.904590459045904
5450,5.905490549054905
5451,5.906390639063906
5452,5.907290729072907
5453,5.908190819081908
5454,5.909090909090909
5455,5.90999099909991
5456,5.910891089108911
5457,5.911791179117912
5458,5.9126912691269125
5459,5.913591359135913
5460,5.914491449144914
5461,5.915391539153915
5462,5.916291629162916
5463,5.9171917191719166
5464,5.918091809180918
5465,5.918991899189919
5466,5.91989198919892
5467,5.920792079207921
5468,5.9216921692169215
5469,5.922592259225922
5470,5.923492349234923
5471,5.924392439243924
5472,5.925292529252925
5473,5.926192619261926
5474,5.9270927092709265
5475,5.927992799279928
5476,5.928892889288929
5477,5.92979297929793
5478,5.930693069306931
5479,5.9315931593159315
5480,5.932493249324932
5481,5.933393339333933
5482,5.934293429342934
5483,5.935193519351935
5484,5.9360936093609356
5485,5.936993699369936
5486,5.937893789378938
5487,5.938793879387939
5488,5.93969396939694
5489,5.9405940594059405
5490,5.941494149414941
5491,5.942394239423942
5492,5.943294329432943
5493,5.944194419441944
5494,5.945094509450945
5495,5.9459945994599455
5496,5.946894689468946
5497,5.947794779477948
5498,5.948694869486949
5499,5.94959495949595
5500,5.9504950495049505
5501,5.951395139513951
5502,5.952295229522952
5503,5.953195319531953
5504,5.954095409540954
5505,5.9549954995499546
5506,5.955895589558955
5507,5.956795679567956
5508,5.957695769576958
5509,5.958595859585959
5510,5.9594959495949595
5511,5.96039603960396
5512,5.961296129612961
5513,5.962196219621962
5514,5.963096309630963
5515,5.963996399639964
5516,5.9648964896489645
5517,5.965796579657965
5518,5.966696669666966
5519,5.967596759675968
5520,5.968496849684969
5521,5.9693969396939695
5522,5.97029702970297
5523,5.971197119711971
5524,5.972097209720972
5525,5.972997299729973
5526,5.9738973897389736
5527,5.974797479747974
5528,5.975697569756975
5529,5.976597659765976
5530,5.977497749774978
5531,5.9783978397839785
5532,5.979297929792979
5533,5.98019801980198
5534,5.981098109810981
5535,5.981998199819982
5536,5.982898289828983
5537,5.9837983798379835
5538,5.984698469846984
5539,5.985598559855985
5540,5.986498649864986
5541,5.987398739873988
5542,5.9882988298829884
5543,5.989198919891989
5544,5.99009900990099
5545,5.990999099909991
5546,5.991899189918992
5547,5.9927992799279926
5548,5.993699369936993
5549,5.994599459945994
5550,5.995499549954995
5551,5.996399639963996
5552,5.997299729972997
5553,5.998199819981998
5554,5.999099909990999
5555,6.0
5556,6.000900090009001
5557,6.001800180018002
5558,6.0027002700270025
5559,6.003600360036003
5560,6.004500450045004
5561,6.005400540054005
5562,6.006300630063006
5563,6.007200720072007
5564,6.008100810081008
5565,6.009000900090009
5566,6.00990099009901
5567,6.010801080108011
5568,6.0117011701170116
5569,6.012601260126012
5570,6.013501350135013
5571,6.014401440144014
5572,6.015301530153015
5573,6.016201620162016
5574,6.0171017101710165
5575,6.018001800180018
5576,6.018901890189019
5577,6.01980198019802
5578,6.020702070207021
5579,6.0216021602160215
5580,6.022502250225022
5581,6.023402340234023
5582,6.024302430243024
5583,6.025202520252025
5584,6.026102610261026
5585,6.027002700270026
5586,6.027902790279028
5587,6.028802880288029
5588,6.02970297029703
5589,6.0306030603060305
5590,6.031503150315031
5591,6.032403240324032
5592,6.033303330333033
5593,6.034203420342034
5594,6.035103510351035
5595,6.0360036003600355
5596,6.036903690369036
5597,6.037803780378038
5598,6.038703870387039
5599,6.03960396039604
5600,6.0405040504050405
5601,6.041404140414041
5602,6.042304230423042
5603,6.043204320432043
5604,6.044104410441044
5605,6.045004500450045
5606,6.045904590459045
5607,6.046804680468046
5608,6.047704770477048
5609,6.048604860486049
5610,6.0495049504950495
5611,6.05040504050405
5612,6.051305130513051
5613,6.052205220522052
5614,6.053105310531053
5615,6.054005400540054
5616,6.0549054905490545
5617,6.055805580558055
5618,6.056705670567056
5619,6.057605760576058
5620,6.058505850585059
5621,6.0594059405940595
5622,6.06030603060306
5623,6.061206120612061
5624,6.062106210621062
5625,6.063006300630063
5626,6.063906390639064
5627,6.064806480648064
5628,6.065706570657065
5629,6.066606660666066
5630,6.067506750675068
5631,6.0684068406840685
5632,6.069306930693069
5633,6.07020702070207
5634,6.071107110711071
5635,6.072007200720072
5636,6.072907290729073
5637,6.0738073807380735
5638,6.074707470747074
5639,6.075607560756075
5640,6.076507650765076
5641,6.077407740774077
5642,6.0783078307830785
5643,6.079207920792079
5644,6.08010801080108
5645,6.081008100810081
5646,6.081908190819082
5647,6.082808280828083
5648,6.083708370837083
5649,6.084608460846084
5650,6.085508550855085
5651,6.086408640864086
5652,6.087308730873087
5653,6.088208820882088
5654,6.089108910891089
5655,6.09000900090009
5656,6.090909090909091
5657,6.091809180918092
5658,6.0927092709270925
5659,6.093609360936093
5660,6.094509450945094
5661,6.095409540954095
5662,6.096309630963096
5663,6.097209720972097
5664,6.098109810981098
5665,6.099009900990099
5666,6.0999099909991
5667,6.100810081008101
5668,6.101710171017102
5669,6.102610261026102
5670,6.103510351035103
5671,6.104410441044104
5672,6.105310531053105
5673,6.106210621062106
5674,6.1071107110711065
5675,6.108010801080108
5676,6.108910891089109
5677,6.10981098109811
5678,6.110711071107111
5679,6.1116111611161115
5680,6.112511251125112
5681,6.113411341134113
5682,6.114311431143114
5683,6.115211521152115
5684,6.116111611161116
5685,6.117011701170116
5686,6.117911791179118
5687,6.118811881188119
5688,6.11971197119712
5689,6.120612061206121
5690,6.121512151215121
5691,6.122412241224122
5692,6.123312331233123
5693,6.124212421242124
5694,6.125112511251125
5695,6.1260126012601255
5696,6.126912691269126
5697,6.127812781278128
5698,6.128712871287129
5699,6.12961296129613
5700,6.1305130513051305
5701,6.131413141314131
5702,6.132313231323132
5703,6.133213321332133
5704,6.134113411341134
5705,6.135013501350135
5706,6.135913591359135
5707,6.136813681368136
5708,6.137713771377138
5709,6.138613861386139
5710,6.13951395139514
5711,6.14041404140414
5712,6.141314131413141
5713,6.142214221422142
5714,6.143114311431143
5715,6.144014401440144
5716,6.1449144914491445
5717,6.145814581458145
5718,6.146714671467146
5719,6.147614761476148
5720,6.148514851485149
5721,6.1494149414941495
5722,6.15031503150315
5723,6.151215121512151
5724,6.152115211521152
5725,6.153015301530153
5726,6.153915391539154
5727,6.154815481548154
5728,6.155715571557155
5729,6.156615661566156
5730,6.157515751575158
5731,6.158415841584159
5732,6.159315931593159
5733,6.16021602160216
5734,6.161116111611161
5735,6.162016201620162
5736,6.162916291629163
5737,6.1638163816381635
5738,6.164716471647164
5739,6.165616561656165
5740,6.166516651665166
5741,6.167416741674167
5742,6.1683168316831685
5743,6.169216921692169
5744,6.17011701170117
5745,6.171017101710171
5746,6.171917191719172
5747,6.172817281728173
5748,6.173717371737173
5749,6.174617461746174
5750,6.175517551755175
5751,6.176417641764176
5752,6.177317731773177
5753,6.178217821782178
5754,6.179117911791179
5755,6.18001800180018
5756,6.180918091809181
5757,6.181818181818182
5758,6.1827182718271825
5759,6.183618361836183
5760,6.184518451845184
5761,6.185418541854185
5762,6.186318631863186
5763,6.187218721872187
5764,6.188118811881188
5765,6.189018901890189
5766,6.18991899189919
5767,6.190819081908191
5768,6.191719171917192
5769,6.192619261926192
5770,6.193519351935193
5771,6.194419441944194
5772,6.195319531953195
5773,6.196219621962196
5774,6.1971197119711965
5775,6.198019801980198
5776,6.198919891989199
5777,6.1998199819982
5778,6.200720072007201
5779,6.2016201620162015
5780,6.202520252025202
5781,6.203420342034203
5782,6.204320432043204
5783,6.205220522052205
5784,6.206120612061206
5785,6.207020702070206
5786,6.207920792079208
5787,6.208820882088209
5788,6.20972097209721
5789,6.210621062106211
5790,6.211521152115211
5791,6.212421242124212
5792,6.213321332133213
5793,6.214221422142214
5794,6.215121512151215
5795,6.2160216021602155
5796,6.216921692169216
5797,6.217821782178218
5798,6.218721872187219
5799,6.21962196219622
5800,6.2205220522052205
5801,6.221422142214221
5802,6.222322232223222
5803,6.223222322232223
5804,6.224122412241224
5805,6.225022502250225
5806,6.225922592259225
5807,6.226822682268226
5808,6.227722772277228
5809,6.228622862286229
5810,6.22952295229523
5811,6.23042304230423
5812,6.231323132313231
5813,6.232223222322232
5814,6.233123312331233
5815,6.234023402340234
5816,6.2349234923492345
5817,6.235823582358235
5818,6.236723672367236
5819,6.237623762376238
5820,6.238523852385239
5821,6.2394239423942395
5822,6.24032403240324
5823,6.241224122412241
5824,6.242124212421242
5825,6.243024302430243
5826,6.243924392439244
5827,6.244824482448244
5828,6.245724572457245
5829,6.246624662466246
5830,6.247524752475248
5831,6.248424842484249
5832,6.249324932493249
5833,6.25022502250225
5834,6.251125112511251
5835,6.252025202520252
5836,6.252925292529253
5837,6.2538253825382535
5838,6.254725472547254
5839,6.255625562556255
5840,6.256525652565256
5841,6.257425742574257
5842,6.2583258325832585
5843,6.259225922592259
5844,6.26012601260126
5845,6.261026102610261
5846,6.261926192619262
5847,6.262826282628263
5848,6.263726372637263
5849,6.264626462646264
5850,6.265526552655265
5851,6.266426642664266
5852,6.267326732673267
5853,6.268226822682268
5854,6.269126912691269
5855,6.27002700270027
5856,6.270927092709271
5857,6.271827182718272
5858,6.2727272727272725
5859,6.273627362736273
5860,6.274527452745274
5861,6.275427542754275
5862,6.276327632763276
5863,6.277227722772277
5864,6.278127812781278
5865,6.279027902790279
5866,6.27992799279928
5867,6.280828082808281
5868,6.281728172817282
5869,6.282628262826282
5870,6.283528352835283
5871,6.284428442844284
5872,6.285328532853285
5873,6.286228622862286
5874,6.2871287128712865
5875,6.288028802880288
5876,6.288928892889289
5877,6.28982898289829
5878,6.290729072907291
5879,6.2916291629162915
5880,6.292529252925292
5881,6.293429342934293
5882,6.294329432943294
5883,6.295229522952295
5884,6.296129612961296
5885,6.297029702970296
5886,6.297929792979298
5887,6.298829882988299
5888,6.2997299729973
5889,6.300630063006301
5890,6.301530153015301
5891,6.302430243024302
5892,6.303330333033303
5893,6.304230423042304
5894,6.305130513051305
5895,6.3060306030603055
5896,6.306930693069306
5897,6.307830783078308
5898,6.308730873087309
5899,6.30963096309631
5900,6.3105310531053105
5901,6.311431143114311
5902,6.312331233123312
5903,6.313231323132313
5904,6.314131413141314
5905,6.315031503150315
5906,6.315931593159315
5907,6.316831683168316
5908,6.317731773177318
5909,6.318631863186319
5910,6.31953195319532
5911,6.32043204320432
5912,6.321332133213321
5913,6.322232223222322
5914,6.323132313231323
5915,6.324032403240324
5916,6.3249324932493245
5917,6.325832583258325
5918,6.326732673267326
5919,6.327632763276328
5920,6.328532853285329
5921,6.3294329432943295
5922,6.33033303330333
5923,6.331233123312331
5924,6.332133213321332
5925,6.333033303330333
5926,6.333933393339334
5927,6.334833483348334
5928,6.335733573357335
5929,6.336633663366336
5930,6.337533753375337
5931,6.338433843384339
5932,6.339333933393339
5933,6.34023402340234
5934,6.341134113411341
5935,6.342034203420342
5936,6.342934293429343
5937,6.3438343834383435
5938,6.344734473447344
5939,6.345634563456345
5940,6.346534653465346
5941,6.347434743474347
5942,6.3483348334833485
5943,6.349234923492349
5944,6.35013501350135
5945,6.351035103510351
5946,6.351935193519352
5947,6.352835283528353
5948,6.353735373537353
5949,6.354635463546354
5950,6.355535553555355
5951,6.356435643564356
5952,6.357335733573357
5953,6.358235823582358
5954,6.359135913591359
5955,6.36003600360036
5956,6.360936093609361
5957,6.361836183618362
5958,6.3627362736273625
5959,6.363636363636363
5960,6.364536453645364
5961,6.365436543654365
5962,6.366336633663366
5963,6.367236723672367
5964,6.368136813681368
5965,6.369036903690369
5966,6.36993699369937
5967,6.370837083708371
5968,6.371737173717372
5969,6.372637263726372
5970,6.373537353735373
5971,6.374437443744374
5972,6.375337533753375
5973,6.376237623762376
5974,6.3771377137713765
5975,6.378037803780378
5976,6.378937893789379
5977,6.37983798379838
5978,6.380738073807381
5979,6.3816381638163815
5980,6.382538253825382
5981,6.383438343834383
5982,6.384338433843384
5983,6.385238523852385
5984,6.386138613861386
5985,6.387038703870386
5986,6.387938793879388
5987,6.388838883888389
5988,6.38973897389739
5989,6.390639063906391
5990,6.391539153915391
5991,6.392439243924392
5992,6.393339333933393
5993,6.394239423942394
5994,6.395139513951395
5995,6.3960396039603955
5996,6.396939693969396
5997,6.397839783978398
5998,6.398739873987399
5999,6.3996399639964
6000,6.4005400540054005
6001,6.401440144014401
6002,6.402340234023402
6003,6.403240324032403
6004,6.404140414041404
6005,6.405040504050405
6006,6.405940594059405
6007,6.406840684068406
6008,6.407740774077408
6009,6.408640864086409
6010,6.40954095409541
6011,6.41044104410441
6012,6.411341134113411
6013,6.412241224122412
6014,6.413141314131413
6015,6.414041404140414
6016,6.4149414941494145
6017,6.415841584158415
6018,6.416741674167416
6019,6.417641764176418
6020,6.418541854185419
6021,6.4194419441944195
6022,6.42034203420342
6023,6.421242124212421
6024,6.422142214221422
6025,6.423042304230423
6026,6.423942394239424
6027,6.424842484248424
6028,6.425742574257425
6029,6.426642664266426
6030,6.427542754275427
6031,6.428442844284429
6032,6.429342934293429
6033,6.43024302430243
6034,6.431143114311431
6035,6.432043204320432
6036,6.432943294329433
6037,6.4338433843384335
6038,6.434743474347434
6039,6.435643564356435
6040,6.436543654365436
6041,6.437443744374437
6042,6.4383438343834385
6043,6.439243924392439
6044,6.44014401440144
6045,6.441044104410441
6046,6.441944194419442
6047,6.442844284428443
6048,6.443744374437443
6049,6.444644464446444
6050,6.445544554455445
6051,6.446444644464446
6052,6.447344734473447
6053,6.448244824482448
6054,6.449144914491449
6055,6.45004500450045
6056,6.450945094509451
6057,6.451845184518452
6058,6.4527452745274525
6059,6.453645364536453
6060,6.454545454545454
6061,6.455445544554455
6062,6.456345634563456
6063,6.457245724572457
6064,6.458145814581458
6065,6.459045904590459
6066,6.45994599459946
6067,6.460846084608461
6068,6.461746174617462
6069,6.462646264626462
6070,6.463546354635463
6071,6.464446444644464
6072,6.465346534653465
6073,6.466246624662466
6074,6.4671467146714665
6075,6.468046804680468
6076,6.468946894689469
6077,6.46984698469847
6078,6.470747074707471
6079,6.4716471647164715
6080,6.472547254725472
6081,6.473447344734473
6082,6.474347434743474
6083,6.475247524752475
6084,6.476147614761476
6085,6.477047704770476
6086,6.477947794779478
6087,6.478847884788479
6088,6.47974797479748
6089,6.480648064806481
6090,6.481548154815481
6091,6.482448244824482
6092,6.483348334833483
6093,6.484248424842484
6094,6.485148514851485
6095,6.4860486048604855
6096,6.486948694869486
6097,6.487848784878488
6098,6.488748874887489
6099,6.48964896489649
6100,6.4905490549054905
6101,6.491449144914491
6102,6.492349234923492
6103,6.493249324932493
6104,6.494149414941494
6105,6.495049504950495
6106,6.495949594959495
6107,6.496849684968496
6108,6.497749774977498
6109,6.498649864986499
6110,6.4995499549955
6111,6.5004500450045
6112,6.501350135013501
6113,6.502250225022502
6114,6.503150315031503
6115,6.504050405040504
6116,6.5049504950495045
6117,6.505850585058505
6118,6.506750675067506
6119,6.507650765076508
6120,6.508550855085509
6121,6.5094509450945095
6122,6.51035103510351
6123,6.511251125112511
6124,6.512151215121512
6125,6.513051305130513
6126,6.513951395139514
6127,6.514851485148514
6128,6.515751575157515
6129,6.516651665166516
6130,6.517551755175517
6131,6.518451845184519
6132,6.519351935193519
6133,6.52025202520252
6134,6.521152115211521
6135,6.522052205220522
6136,6.522952295229523
6137,6.5238523852385235
6138,6.524752475247524
6139,6.525652565256525
6140,6.526552655265526
6141,6.527452745274527
6142,6.5283528352835285
6143,6.529252925292529
6144,6.53015301530153
6145,6.531053105310531
6146,6.531953195319532
6147,6.532853285328533
6148,6.533753375337533
6149,6.534653465346534
6150,6.535553555355535
6151,6.536453645364536
6152,6.537353735373537
6153,6.538253825382538
6154,6.539153915391539
6155,6.54005400540054
6156,6.540954095409541
6157,6.541854185418542
6158,6.5427542754275425
6159,6.543654365436543
6160,6.544554455445544
6161,6.545454545454545
6162,6.546354635463546
6163,6.547254725472547
6164,6.548154815481548
6165,6.549054905490549
6166,6.54995499549955
6167,6.550855085508551
6168,6.551755175517552
6169,6.552655265526552
6170,6.553555355535553
6171,6.554455445544554
6172,6.555355535553555
6173,6.556255625562556
6174,6.5571557155715565
6175,6.558055805580558
6176,6.558955895589559
6177,6.55985598559856
6178,6.560756075607561
6179,6.5616561656165615
6180,6.562556255625562
6181,6.563456345634563
6182,6.564356435643564
6183,6.565256525652565
6184,6.566156615661566
6185,6.567056705670566
6186,6.567956795679568
6187,6.568856885688569
6188,6.56975697569757
6189,6.570657065706571
6190,6.571557155715571
6191,6.572457245724572
6192,6.573357335733573
6193,6.574257425742574
6194,6.575157515751575
6195,6.5760576057605755
6196,6.576957695769576
6197,6.577857785778578
6198,6.578757875787579
6199,6.57965796579658
6200,6.5805580558055805
6201,6.581458145814581
6202,6.582358235823582
6203,6.583258325832583
6204,6.584158415841584
6205,6.585058505850585
6206,6.585958595859585
6207,6.586858685868586
6208,6.587758775877588
6209,6.588658865886589
6210,6.58955895589559
6211,6.59045904590459
6212,6.591359135913591
6213,6.592259225922592
6214,6.593159315931593
6215,6.594059405940594
6216,6.5949594959495945
6217,6.595859585958595
6218,6.596759675967596
6219,6.597659765976597
6220,6.598559855985599
6221,6.5994599459945995
6222,6.6003600360036
6223,6.601260126012601
6224,6.602160216021602
6225,6.603060306030603
6226,6.603960396039604
6227,6.604860486048604
6228,6.605760576057605
6229,6.606660666066606
6230,6.607560756075607
6231,6.608460846084609
6232,6.609360936093609
6233,6.61026102610261
6234,6.611161116111611
6235,6.612061206120612
6236,6.612961296129613
6237,6.6138613861386135
6238,6.614761476147614
6239,6.615661566156615
6240,6.616561656165616
6241,6.617461746174617
6242,6.6183618361836185
6243,6.619261926192619
6244,6.62016201620162
6245,6.621062106210621
6246,6.621962196219622
6247,6.622862286228623
6248,6.623762376237623
6249,6.624662466246624
6250,6.625562556255625
6251,6.626462646264626
6252,6.627362736273627
6253,6.628262826282628
6254,6.629162916291629
6255,6.63006300630063
6256,6.630963096309631
6257,6.631863186318632
6258,6.6327632763276325
6259,6.633663366336633
6260,6.634563456345634
6261,6.635463546354635
6262,6.636363636363636
6263,6.637263726372637
6264,6.638163816381638
6265,6.639063906390639
6266,6.63996399639964
6267,6.640864086408641
6268,6.641764176417642
6269,6.642664266426642
6270,6.643564356435643
6271,6.644464446444644
6272,6.645364536453645
6273,6.646264626462646
6274,6.6471647164716465
6275,6.648064806480648
6276,6.648964896489649
6277,6.64986498649865
6278,6.650765076507651
6279,6.6516651665166515
6280,6.652565256525652
6281,6.653465346534653
6282,6.654365436543654
6283,6.655265526552655
6284,6.656165616561656
6285,6.657065706570656
6286,6.657965796579658
6287,6.658865886588659
6288,6.65976597659766
6289,6.660666066606661
6290,6.661566156615661
6291,6.662466246624662
6292,6.663366336633663
6293,6.664266426642664
6294,6.665166516651665
6295,6.6660666066606655
6296,6.666966696669666
6297,6.667866786678668
6298,6.668766876687669
6299,6.66966696669667
6300,6.6705670567056705
6301,6.671467146714671
6302,6.672367236723672
6303,6.673267326732673
6304,6.674167416741674
6305,6.675067506750675
6306,6.675967596759675
6307,6.676867686768676
6308,6.677767776777678
6309,6.678667866786679
6310,6.67956795679568
6311,6.68046804680468
6312,6.681368136813681
6313,6.682268226822682
6314,6.683168316831683
6315,6.684068406840684
6316,6.6849684968496845
6317,6.685868586858685
6318,6.686768676867686
6319,6.687668766876687
6320,6.688568856885689
6321,6.6894689468946895
6322,6.69036903690369
6323,6.691269126912691
6324,6.692169216921692
6325,6.693069306930693
6326,6.693969396939694
6327,6.694869486948694
6328,6.695769576957695
6329,6.696669666966696
6330,6.697569756975697
6331,6.698469846984699
6332,6.699369936993699
6333,6.7002700270027
6334,6.701170117011701
6335,6.702070207020702
6336,6.702970297029703
6337,6.7038703870387035
6338,6.704770477047704
6339,6.705670567056705
6340,6.706570657065706
6341,6.707470747074707
6342,6.7083708370837085
6343,6.709270927092709
6344,6.71017101710171
6345,6.711071107110711
6346,6.711971197119712
6347,6.712871287128713
6348,6.713771377137713
6349,6.714671467146714
6350,6.715571557155715
6351,6.716471647164716
6352,6.717371737173717
6353,6.718271827182718
6354,6.719171917191719
6355,6.72007200720072
6356,6.720972097209721
6357,6.721872187218722
6358,6.7227722772277225
6359,6.723672367236723
6360,6.724572457245724
6361,6.725472547254725
6362,6.726372637263726
6363,6.727272727272727
6364,6.728172817281728
6365,6.729072907290729
6366,6.72997299729973
6367,6.730873087308731
6368,6.731773177317732
6369,6.732673267326732
6370,6.733573357335733
6371,6.734473447344734
6372,6.735373537353735
6373,6.736273627362736
6374,6.7371737173717365
6375,6.738073807380738
6376,6.738973897389739
6377,6.73987398739874
6378,6.740774077407741
6379,6.7416741674167415
6380,6.742574257425742
6381,6.743474347434743
6382,6.744374437443744
6383,6.745274527452745
6384,6.746174617461746
6385,6.7470747074707464
6386,6.747974797479748
6387,6.748874887488749
6388,6.74977497749775
6389,6.750675067506751
6390,6.751575157515751
6391,6.752475247524752
6392,6.753375337533753
6393,6.754275427542754
6394,6.755175517551755
6395,6.7560756075607555
6396,6.756975697569756
6397,6.757875787578758
6398,6.758775877587759
6399,6.75967596759676
6400,6.7605760576057605
6401,6.761476147614761
6402,6.762376237623762
6403,6.763276327632763
6404,6.764176417641764
6405,6.765076507650765
6406,6.7659765976597654
6407,6.766876687668766
6408,6.767776777677768
6409,6.768676867686769
6410,6.76957695769577
6411,6.77047704770477
6412,6.771377137713771
6413,6.772277227722772
6414,6.773177317731773
6415,6.774077407740774
6416,6.7749774977497745
6417,6.775877587758775
6418,6.776777677767776
6419,6.777677767776777
6420,6.778577857785779
6421,6.7794779477947795
6422,6.78037803780378
6423,6.781278127812781
6424,6.782178217821782
6425,6.783078307830783
6426,6.783978397839784
6427,6.7848784878487844
6428,6.785778577857785
6429,6.786678667866786
6430,6.787578757875787
6431,6.788478847884789
6432,6.789378937893789
6433,6.79027902790279
6434,6.791179117911791
6435,6.792079207920792
6436,6.792979297929793
6437,6.7938793879387935
6438,6.794779477947794
6439,6.795679567956795
6440,6.796579657965796
6441,6.797479747974797
6442,6.7983798379837985
6443,6.799279927992799
6444,6.8001800180018
6445,6.801080108010801
6446,6.801980198019802
6447,6.802880288028803
6448,6.8037803780378034
6449,6.804680468046804
6450,6.805580558055805
6451,6.806480648064806
6452,6.807380738073807
6453,6.808280828082808
6454,6.809180918091809
6455,6.81008100810081
6456,6.810981098109811
6457,6.811881188118812
6458,6.8127812781278125
6459,6.813681368136813
6460,6.814581458145814
6461,6.815481548154815
6462,6.816381638163816
6463,6.817281728172817
6464,6.818181818181818
6465,6.819081908190819
6466,6.81998199819982
6467,6.820882088208821
6468,6.821782178217822
6469,6.822682268226822
6470,6.823582358235823
6471,6.824482448244824
6472,6.825382538253825
6473,6.826282628262826
6474,6.8271827182718265
6475,6.828082808280828
6476,6.828982898289829
6477,6.82988298829883
6478,6.830783078307831
6479,6.8316831683168315
6480,6.832583258325832
6481,6.833483348334833
6482,6.834383438343834
6483,6.835283528352835
6484,6.836183618361836
6485,6.8370837083708365
6486,6.837983798379838
6487,6.838883888388839
6488,6.83978397839784
6489,6.840684068406841
6490,6.841584158415841
6491,6.842484248424842
6492,6.843384338433843
6493,6.844284428442844
6494,6.845184518451845
6495,6.8460846084608455
6496,6.846984698469846
6497,6.847884788478848
6498,6.848784878487849
6499,6.84968496849685
6500,6.8505850585058505
6501,6.851485148514851
6502,6.852385238523852
6503,6.853285328532853
6504,6.854185418541854
6505,6.855085508550855
6506,6.8559855985598555
6507,6.856885688568856
6508,6.857785778577857
6509,6.858685868586859
6510,6.85958595859586
6511,6.86048604860486
