,scale
4747,3.608157810835629
4748,3.6096773549442256
4749,3.611197218956819
4750,3.61271740287341
4751,3.614237906694
4752,3.6157587304185865
4753,3.6172798740471706
4754,3.618801337579753
4755,3.6203231210163325
4756,3.621845224356909
4757,3.6233676476014836
4758,3.6248903907500565
4759,3.6264134538026265
4760,3.6279368367591935
4761,3.6294605396197586
4762,3.6309845623843215
4763,3.6325089050528816
4764,3.6340335676254396
4765,3.6355585501019947
4766,3.6370838524825486
4767,3.6386094747670987
4768,3.640135416955647
4769,3.641661679048193
4770,3.643188261044737
4771,3.6447151629452774
4772,3.646242384749816
4773,3.647769926458352
4774,3.6492977880708866
4775,3.650825969587418
4776,3.6523544710079467
4777,3.6538832923324733
4778,3.6554124335609983
4779,3.65694189469352
4780,3.658471675730039
4781,3.660001776670556
4782,3.661532197515071
4783,3.6630629382635833
4784,3.664593998916093
4785,3.6661253794726005
4786,3.667657079933106
4787,3.6691891002976087
4788,3.670721440566109
4789,3.6722541007386065
4790,3.6737870808151025
4791,3.675320380795595
4792,3.676854000680086
4793,3.678387940468575
4794,3.6799222001610605
4795,3.6814567797575437
4796,3.682991679258025
4797,3.684526898662504
4798,3.68606243797098
4799,3.6875982971834538
4800,3.689134476299925
4801,3.690670975320395
4802,3.6922077942448612
4803,3.6937449330733254
4804,3.695282391805787
4805,3.696820170442247
4806,3.698358268982704
4807,3.6998966874271586
4808,3.701435425775611
4809,3.7029744840280614
4810,3.7045138621845086
4811,3.7060535602449534
4812,3.707593578209396
4813,3.7091339160778367
4814,3.7106745738502744
4815,3.7122155515267097
4816,3.713756849107143
4817,3.715298466591574
4818,3.7168404039800023
4819,3.718382661272428
4820,3.7199252384688513
4821,3.721468135569273
4822,3.723011352573691
4823,3.7245548894821074
4824,3.726098746294521
4825,3.7276429230109334
4826,3.729187419631342
4827,3.730732236155749
4828,3.7322773725841527
4829,3.7338228289165554
4830,3.7353686051529547
4831,3.7369147012933515
4832,3.738461117337746
4833,3.740007853286139
4834,3.7415549091385287
4835,3.743102284894916
4836,3.7446499805553017
4837,3.746197996119684
4838,3.7477463315880644
4839,3.749294986960442
4840,3.7508439622368184
4841,3.752393257417191
4842,3.7539428725015616
4843,3.75549280748993
4844,3.757043062382296
4845,3.7585936371786595
4846,3.7601445318790203
4847,3.761695746483379
4848,3.763247280991736
4849,3.7647991354040897
4850,3.766351309720441
4851,3.76790380394079
4852,3.769456618065137
4853,3.7710097520934815
4854,3.772563206025823
4855,3.7741169798621623
4856,3.7756710736025
4857,3.7772254872468345
4858,3.778780220795167
4859,3.7803352742474967
4860,3.7818906476038245
4861,3.7834463408641494
4862,3.7850023540284723
4863,3.786558687096792
4864,3.788115340069111
4865,3.789672312945426
4866,3.791229605725739
4867,3.7927872184100497
4868,3.7943451509983586
4869,3.795903403490664
4870,3.7974619758869674
4871,3.7990208681872684
4872,3.8005800803915677
4873,3.802139612499864
4874,3.8036994645121576
4875,3.80525963642845
4876,3.806820128248739
4877,3.8083809399730253
4878,3.8099420716013093
4879,3.811503523133592
4880,3.8130652945698715
4881,3.814627385910148
4882,3.816189797154423
4883,3.817752528302696
4884,3.8193155793549654
4885,3.820878950311233
4886,3.822442641171498
4887,3.824006651935761
4888,3.825570982604021
4889,3.827135633176279
4890,3.828700603652534
4891,3.830265894032788
4892,3.8318315043170386
4893,3.8333974345052866
4894,3.8349636845975326
4895,3.8365302545937765
4896,3.8380971444940175
4897,3.839664354298256
4898,3.841231884006492
4899,3.842799733618727
4900,3.844367903134958
4901,3.845936392555187
4902,3.8475052018794136
4903,3.8490743311076385
4904,3.8506437802398605
4905,3.8522135492760796
4906,3.8537836382162967
4907,3.855354047060512
4908,3.856924775808724
4909,3.8584958244609338
4910,3.8600671930171413
4911,3.861638881477347
4912,3.8632108898415494
4913,3.86478321810975
4914,3.8663558662819475
4915,3.8679288343581435
4916,3.8695021223383366
4917,3.871075730222527
4918,3.872649658010716
4919,3.8742239057029018
4920,3.8757984732990853
4921,3.877373360799266
4922,3.8789485682034455
4923,3.8805240955116216
4924,3.882099942723795
4925,3.883676109839967
4926,3.8852525968601364
4927,3.886829403784303
4928,3.888406530612467
4929,3.889983977344629
4930,3.8915617439807892
4931,3.893139830520946
4932,3.8947182369651006
4933,3.8962969633132527
4934,3.8978760095654033
4935,3.899455375721551
4936,3.9010350617816956
4937,3.902615067745838
4938,3.9041953936139793
4939,3.905776039386117
4940,3.9073570050622526
4941,3.9089382906423853
4942,3.910519896126517
4943,3.912101821514645
4944,3.9136840668067707
4945,3.915266632002894
4946,3.916849517103016
4947,3.9184327221071342
4948,3.9200162470152504
4949,3.921600091827364
4950,3.9231842565434767
4951,3.9247687411635854
4952,3.926353545687692
4953,3.9279386701157963
4954,3.929524114447899
4955,3.931109878683998
4956,3.932695962824095
4957,3.9342823668681906
4958,3.935869090816283
4959,3.9374561346683725
4960,3.9390434984244598
4961,3.9406311820845454
4962,3.942219185648628
4963,3.9438075091167084
4964,3.945396152488786
4965,3.9469851157648623
4966,3.948574398944935
4967,3.950164002029006
4968,3.951753925017074
4969,3.953344167909141
4970,3.954934730705204
4971,3.956525613405265
4972,3.9581168160093236
4973,3.9597083385173804
4974,3.961300180929434
4975,3.962892343245486
4976,3.9644848254655347
4977,3.966077627589582
4978,3.9676707496176262
4979,3.969264191549668
4980,3.9708579533857074
4981,3.972452035125745
4982,3.97404643676978
4983,3.975641158317812
4984,3.9772361997698416
4985,3.9788315611258698
4986,3.980427242385895
4987,3.9820232435499174
4988,3.9836195646179378
4989,3.9852162055899565
4990,3.986813166465972
4991,3.9884104472459847
4992,3.990008047929995
4993,3.9916059685180043
4994,3.99320420901001
4995,3.9948027694060135
4996,3.9964016497060144
4997,3.9980008499100137
4998,3.99960037001801
4999,4.001200210030004
5000,4.002800369945997
5001,4.004400849765984
5002,4.006001649489972
5003,4.007602769117956
5004,4.009204208649939
5005,4.010805968085918
5006,4.012408047425895
5007,4.014010446669869
5008,4.015613165817841
5009,4.017216204869811
5010,4.01881956382578
5011,4.020423242685745
5012,4.022027241449708
5013,4.023631560117668
5014,4.025236198689626
5015,4.026841157165581
5016,4.0284464355455345
5017,4.0300520338294845
5018,4.031657952017435
5019,4.033264190109381
5020,4.034870748105324
5021,4.036477626005265
5022,4.0380848238092035
5023,4.0396923415171395
5024,4.041300179129074
5025,4.042908336645005
5026,4.044516814064936
5027,4.046125611388862
5028,4.047734728616787
5029,4.049344165748709
5030,4.050953922784628
5031,4.052563999724545
5032,4.05417439656846
5033,4.055785113316372
5034,4.057396149968283
5035,4.05900750652419
5036,4.060619182984095
5037,4.062231179347998
5038,4.063843495615898
5039,4.065456131787796
5040,4.0670690878636915
5041,4.068682363843586
5042,4.070295959727477
5043,4.071909875515365
5044,4.07352411120725
5045,4.075138666803134
5046,4.076753542303015
5047,4.078368737706894
5048,4.07998425301477
5049,4.081600088226645
5050,4.083216243342517
5051,4.084832718362386
5052,4.086449513286253
5053,4.088066628114117
5054,4.089684062845978
5055,4.091301817481837
5056,4.092919892021695
5057,4.094538286465551
5058,4.096157000813403
5059,4.0977760350652535
5060,4.0993953892211
5061,4.101015063280945
5062,4.102635057244788
5063,4.104255371112628
5064,4.1058760048844665
5065,4.107496958560303
5066,4.109118232140136
5067,4.110739825623967
5068,4.112361739011795
5069,4.113983972303621
5070,4.1156065254994445
5071,4.117229398599266
5072,4.118852591603084
5073,4.120476104510902
5074,4.122099937322716
5075,4.123724090038527
5076,4.125348562658337
5077,4.126973355182143
5078,4.128598467609947
5079,4.130223899941749
5080,4.13184965217755
5081,4.133475724317347
5082,4.135102116361142
5083,4.136728828308934
5084,4.138355860160724
5085,4.139983211916511
5086,4.141610883576296
5087,4.143238875140079
5088,4.14486718660786
5089,4.1464958179796385
5090,4.148124769255414
5091,4.149754040435187
5092,4.151383631518957
5093,4.153013542506725
5094,4.154643773398492
5095,4.156274324194255
5096,4.157905194894018
5097,4.159536385497776
5098,4.161167896005533
5099,4.162799726417286
5100,4.164431876733038
5101,4.166064346952787
5102,4.167697137076534
5103,4.169330247104278
5104,4.1709636770360214
5105,4.172597426871761
5106,4.1742314966114975
5107,4.175865886255233
5108,4.1775005958029645
5109,4.179135625254695
5110,4.180770974610422
5111,4.182406643870147
5112,4.184042633033871
5113,4.185678942101592
5114,4.187315571073309
5115,4.188952519949025
5116,4.1905897887287376
5117,4.192227377412449
5118,4.193865286000157
5119,4.195503514491863
5120,4.1971420628875675
5121,4.198780931187269
5122,4.200420119390968
5123,4.202059627498664
5124,4.203699455510358
5125,4.205339603426049
5126,4.206980071245738
5127,4.208620858969426
5128,4.210261966597111
5129,4.211903394128792
5130,4.213545141564472
5131,4.215187208904148
5132,4.216829596147823
5133,4.218472303295496
5134,4.2201153303471655
5135,4.221758677302835
5136,4.2234023441624995
5137,4.225046330926163
5138,4.226690637593823
5139,4.22833526416548
5140,4.229980210641136
5141,4.231625477020789
5142,4.233271063304439
5143,4.234916969492089
5144,4.236563195583735
5145,4.238209741579379
5146,4.23985660747902
5147,4.241503793282659
5148,4.243151298990295
5149,4.244799124601928
5150,4.24644727011756
5151,4.248095735537191
5152,4.249744520860817
5153,4.251393626088442
5154,4.253043051220064
5155,4.254692796255683
5156,4.2563428611953
5157,4.2579932460389145
5158,4.259643950786527
5159,4.261294975438139
5160,4.2629463199937465
5161,4.264597984453351
5162,4.266249968816954
5163,4.267902273084554
5164,4.269554897256152
5165,4.271207841331748
5166,4.2728611053113426
5167,4.274514689194933
5168,4.276168592982521
5169,4.277822816674107
5170,4.2794773602696905
5171,4.281132223769271
5172,4.28278740717285
5173,4.2844429104804265
5174,4.286098733692002
5175,4.287754876807574
5176,4.289411339827143
5177,4.291068122750709
5178,4.292725225578273
5179,4.294382648309836
5180,4.296040390945395
5181,4.297698453484951
5182,4.299356835928508
5183,4.301015538276061
5184,4.302674560527611
5185,4.304333902683158
5186,4.305993564742703
5187,4.307653546706246
5188,4.309313848573786
5189,4.310974470345323
5190,4.312635412020861
5191,4.314296673600394
5192,4.315958255083925
5193,4.317620156471453
5194,4.3192823777629785
5195,4.320944918958502
5196,4.322607780058023
5197,4.324270961061542
5198,4.32593446196906
5199,4.327598282780574
5200,4.329262423496085
5201,4.330926884115595
5202,4.332591664639101
5203,4.3342567650666055
5204,4.335922185398108
5205,4.337587925633609
5206,4.339253985773105
5207,4.340920365816601
5208,4.342587065764093
5209,4.3442540856155825
5210,4.34592142537107
5211,4.347589085030555
5212,4.349257064594037
5213,4.35092536406152
5214,4.352593983432998
5215,4.354262922708473
5216,4.355932181887946
5217,4.357601760971416
5218,4.359271659958885
5219,4.360941878850351
5220,4.362612417645814
5221,4.364283276345278
5222,4.365954454948736
5223,4.3676259534561925
5224,4.369297771867646
5225,4.370969910183097
5226,4.372642368402547
5227,4.374315146525993
5228,4.3759882445534375
5229,4.377661662484881
5230,4.379335400320321
5231,4.381009458059758
5232,4.382683835703192
5233,4.384358533250625
5234,4.386033550702055
5235,4.387708888057482
5236,4.389384545316907
5237,4.391060522480331
5238,4.392736819547752
5239,4.39441343651917
5240,4.3960903733945855
5241,4.397767630173998
5242,4.3994452068574095
5243,4.401123103444817
5244,4.402801319936225
5245,4.404479856331629
5246,4.406158712631029
5247,4.407837888834428
5248,4.409517384941824
5249,4.411197200953218
5250,4.41287733686861
5251,4.414557792687999
5252,4.416238568411388
5253,4.417919664038772
5254,4.419601079570154
5255,4.421282815005533
5256,4.42296487034491
5257,4.424647245588285
5258,4.426329940735657
5259,4.428012955787027
5260,4.429696290742396
5261,4.431379945601762
5262,4.433063920365124
5263,4.434748215032485
5264,4.436432829603842
5265,4.438117764079198
5266,4.4398030184585515
5267,4.441488592741901
5268,4.4431744869292515
5269,4.444860701020598
5270,4.446547235015942
5271,4.4482340889152825
5272,4.449921262718621
5273,4.451608756425958
5274,4.453296570037291
5275,4.454984703552623
5276,4.456673156971954
5277,4.458361930295281
5278,4.460051023522604
5279,4.461740436653927
5280,4.463430169689246
5281,4.465120222628563
5282,4.466810595471878
5283,4.468501288219191
5284,4.470192300870502
5285,4.47188363342581
5286,4.473575285885115
5287,4.475267258248417
5288,4.476959550515717
5289,4.478652162687015
5290,4.480345094762311
5291,4.482038346741606
5292,4.483731918624897
5293,4.485425810412185
5294,4.487120022103471
5295,4.488814553698754
5296,4.490509405198035
5297,4.492204576601314
5298,4.493900067908591
5299,4.4955958791198665
5300,4.497292010235138
5301,4.498988461254407
5302,4.500685232177673
5303,4.502382323004938
5304,4.5040797337362
5305,4.50577746437146
5306,4.507475514910716
5307,4.509173885353973
5308,4.510872575701225
5309,4.512571585952475
5310,4.514270916107723
5311,4.515970566166968
5312,4.51767053613021
5313,4.51937082599745
5314,4.521071435768689
5315,4.5227723654439265
5316,4.524473615023159
5317,4.52617518450639
5318,4.5278770738936185
5319,4.5295792831848445
5320,4.531281812380068
5321,4.532984661479289
5322,4.534687830482508
5323,4.536391319389725
5324,4.53809512820094
5325,4.539799256916151
5326,4.54150370553536
5327,4.5432084740585665
5328,4.544913562485771
5329,4.546618970816973
5330,4.548324699052174
5331,4.5500307471913715
5332,4.551737115234566
5333,4.553443803181759
5334,4.555150811032949
5335,4.556858138788136
5336,4.558565786447321
5337,4.560273754010504
5338,4.561982041477687
5339,4.563690648848864
5340,4.565399576124039
5341,4.567108823303212
5342,4.568818390386383
5343,4.570528277373552
5344,4.572238484264718
5345,4.573949011059881
5346,4.575659857759044
5347,4.577371024362203
5348,4.579082510869359
5349,4.580794317280513
5350,4.582506443595665
5351,4.584218889814814
5352,4.58593165593796
5353,4.5876447419651045
5354,4.589358147896249
5355,4.591071873731388
5356,4.592785919470526
5357,4.59450028511366
5358,4.596214970660792
5359,4.597929976111923
5360,4.59964530146705
5361,4.601360946726175
5362,4.6030769118893
5363,4.60479319695642
5364,4.606509801927538
5365,4.608226726802654
5366,4.6099439715817665
5367,4.611661536264878
5368,4.613379420851985
5369,4.615097625343093
5370,4.616816149738197
5371,4.618534994037298
5372,4.620254158240397
5373,4.621973642347493
5374,4.623693446358587
5375,4.625413570273679
5376,4.627134014092768
5377,4.628854777815857
5378,4.63057586144294
5379,4.632297264974023
5380,4.634018988409102
5381,4.6357410317481795
5382,4.637463394991254
5383,4.6391860781383265
5384,4.640909081189396
5385,4.642632404144466
5386,4.644356047003531
5387,4.646080009766594
5388,4.647804292433654
5389,4.649528895004712
5390,4.651253817479768
5391,4.65297905985882
5392,4.654704622141871
5393,4.656430504328922
5394,4.658156706419968
5395,4.659883228415011
5396,4.661610070314052
5397,4.663337232117091
5398,4.665064713824127
5399,4.666792515435161
5400,4.668520636950193
5401,4.670249078369224
5402,4.671977839692251
5403,4.673706920919275
5404,4.675436322050297
5405,4.677166043085316
5406,4.678896084024334
5407,4.6806264448673485
5408,4.682357125614363
5409,4.684088126265372
5410,4.68581944682038
5411,4.6875510872793855
5412,4.689283047642388
5413,4.691015327909389
5414,4.6927479280803865
5415,4.694480848155382
5416,4.6962140881343775
5417,4.697947648017368
5418,4.699681527804356
5419,4.701415727495342
5420,4.703150247090326
5421,4.704885086589307
5422,4.706620245992285
5423,4.708355725299262
5424,4.710091524510238
5425,4.71182764362521
5426,4.7135640826441785
5427,4.715300841567145
5428,4.71703792039411
5429,4.718775319125071
5430,4.720513037760031
5431,4.722251076298988
5432,4.723989434741945
5433,4.7257281130888975
5434,4.727467111339847
5435,4.729206429494795
5436,4.73094606755374
5437,4.732686025516683
5438,4.734426303383623
5439,4.7361669011545615
5440,4.737907818829498
5441,4.739649056408432
5442,4.741390613891363
5443,4.743132491278291
5444,4.744874688569217
5445,4.7466172057641405
5446,4.7483600428630615
5447,4.750103199865981
5448,4.751846676772899
5449,4.753590473583813
5450,4.755334590298724
5451,4.7570790269176335
5452,4.7588237834405405
5453,4.760568859867445
5454,4.762314256198347
5455,4.764059972433248
5456,4.765806008572145
5457,4.76755236461504
5458,4.769299040561933
5459,4.771046036412822
5460,4.77279335216771
5461,4.774540987826595
5462,4.776288943389478
5463,4.77803721885636
5464,4.779785814227238
5465,4.781534729502114
5466,4.783283964680987
5467,4.785033519763858
5468,4.786783394750726
5469,4.788533589641592
5470,4.790284104436456
5471,4.792034939135319
5472,4.793786093738177
5473,4.795537568245034
5474,4.797289362655888
5475,4.799041476970739
5476,4.800793911189588
5477,4.802546665312436
5478,4.80429973933928
5479,4.806053133270123
5480,4.807806847104963
5481,4.809560880843801
5482,4.811315234486635
5483,4.813069908033468
5484,4.814824901484298
5485,4.816580214839125
5486,4.81833584809795
5487,4.820091801260775
5488,4.821848074327596
5489,4.823604667298413
5490,4.8253615801732295
5491,4.827118812952042
5492,4.828876365634853
5493,4.830634238221662
5494,4.83239243071247
5495,4.834150943107273
5496,4.8359097754060745
5497,4.837668927608873
5498,4.839428399715669
5499,4.841188191726463
5500,4.842948303641255
5501,4.844708735460044
5502,4.846469487182833
5503,4.848230558809617
5504,4.849991950340399
5505,4.851753661775179
5506,4.853515693113956
5507,4.855278044356731
5508,4.857040715503503
5509,4.858803706554273
5510,4.860567017509043
5511,4.8623306483678075
5512,4.864094599130571
5513,4.865858869797331
5514,4.8676234603680895
5515,4.869388370842844
5516,4.8711536012215975
5517,4.872919151504349
5518,4.874685021691099
5519,4.876451211781845
5520,4.878217721776589
5521,4.87998455167533
5522,4.881751701478069
5523,4.883519171184805
5524,4.885286960795539
5525,4.887055070310271
5526,4.888823499729002
5527,4.890592249051728
5528,4.892361318278453
5529,4.894130707409175
5530,4.895900416443895
5531,4.897670445382611
5532,4.899440794225327
5533,4.901211462972041
5534,4.902982451622751
5535,4.904753760177458
5536,4.9065253886361635
5537,4.908297336998866
5538,4.910069605265567
5539,4.911842193436265
5540,4.913615101510961
5541,4.915388329489656
5542,4.9171618773723464
5543,4.918935745159035
5544,4.920709932849721
5545,4.922484440444404
5546,4.924259267943086
5547,4.9260344153457645
5548,4.927809882652441
5549,4.929585669863117
5550,4.931361776977789
5551,4.9331382039964575
5552,4.934914950919125
5553,4.936692017745789
5554,4.938469404476451
5555,4.940247111111111
5556,4.942025137649768
5557,4.943803484092425
5558,4.945582150439077
5559,4.947361136689727
5560,4.949140442844374
5561,4.95092006890302
5562,4.952700014865663
5563,4.954480280732303
5564,4.956260866502941
5565,4.9580417721775785
5566,4.959822997756212
5567,4.961604543238843
5568,4.963386408625471
5569,4.965168593916097
5570,4.966951099110721
5571,4.968733924209342
5572,4.9705170692119625
5573,4.972300534118579
5574,4.974084318929194
5575,4.975868423643805
5576,4.977652848262414
5577,4.979437592785021
5578,4.981222657211625
5579,4.983008041542227
5580,4.984793745776829
5581,4.986579769915426
5582,4.988366113958021
5583,4.990152777904614
5584,4.991939761755203
5585,4.993727065509791
5586,4.995514689168377
5587,4.9973026327309595
5588,4.999090896197542
5589,5.00087947956812
5590,5.002668382842695
5591,5.004457606021268
5592,5.00624714910384
5593,5.008037012090408
5594,5.009827194980974
5595,5.011617697775537
5596,5.0134085204741
5597,5.015199663076659
5598,5.016991125583216
5599,5.01878290799377
5600,5.020575010308321
5601,5.022367432526871
5602,5.024160174649418
5603,5.025953236675962
5604,5.027746618606506
5605,5.029540320441046
5606,5.031334342179583
5607,5.033128683822118
5608,5.03492334536865
5609,5.03671832681918
5610,5.038513628173708
5611,5.040309249432233
5612,5.042105190594758
5613,5.043901451661278
5614,5.045698032631797
5615,5.047494933506312
5616,5.049292154284825
5617,5.051089694967336
5618,5.052887555553845
5619,5.054685736044353
5620,5.056484236438856
5621,5.058283056737357
5622,5.060082196939857
5623,5.061881657046353
5624,5.063681437056847
5625,5.065481536971339
5626,5.067281956789828
5627,5.069082696512317
5628,5.070883756138801
5629,5.072685135669283
5630,5.074486835103762
5631,5.07628885444224
5632,5.078091193684715
5633,5.079893852831187
5634,5.081696831881658
5635,5.083500130836127
5636,5.085303749694592
5637,5.087107688457055
5638,5.088911947123515
5639,5.090716525693973
5640,5.092521424168429
5641,5.094326642546882
5642,5.096132180829334
5643,5.097938039015784
5644,5.09974421710623
5645,5.101550715100673
5646,5.103357532999115
5647,5.105164670801553
5648,5.10697212850799
5649,5.108779906118424
5650,5.110588003632856
5651,5.112396421051287
5652,5.114205158373714
5653,5.1160142156001385
5654,5.11782359273056
5655,5.11963328976498
5656,5.121443306703397
5657,5.123253643545812
5658,5.125064300292227
5659,5.126875276942637
5660,5.128686573497045
5661,5.13049818995545
5662,5.1323101263178525
5663,5.134122382584253
5664,5.135934958754651
5665,5.137747854829047
5666,5.139561070807442
5667,5.1413746066898325
5668,5.143188462476221
5669,5.145002638166607
5670,5.146817133760991
5671,5.148631949259372
5672,5.150447084661751
5673,5.152262539968127
5674,5.154078315178504
5675,5.155894410292875
5676,5.157710825311245
5677,5.159527560233611
5678,5.161344615059976
5679,5.163161989790338
5680,5.164979684424698
5681,5.166797698963055
5682,5.168616033405412
5683,5.170434687751764
5684,5.172253662002114
5685,5.174072956156462
5686,5.175892570214807
5687,5.17771250417715
5688,5.17953275804349
5689,5.1813533318138285
5690,5.183174225488166
5691,5.184995439066499
5692,5.18681697254883
5693,5.188638825935159
5694,5.190460999225485
5695,5.192283492419809
5696,5.1941063055181305
5697,5.195929438520451
5698,5.197752891426767
5699,5.199576664237082
5700,5.201400756951394
5701,5.203225169569702
5702,5.205049902092009
5703,5.206874954518314
5704,5.208700326848616
5705,5.210526019082917
5706,5.212352031221215
5707,5.2141783632635095
5708,5.216005015209802
5709,5.217831987060093
5710,5.21965927881438
5711,5.221486890472665
5712,5.223314822034948
5713,5.225143073501231
5714,5.226971644871509
5715,5.228800536145784
5716,5.230629747324057
5717,5.232459278406329
5718,5.2342891293925975
5719,5.236119300282863
5720,5.237949791077127
5721,5.23978060177539
5722,5.241611732377649
5723,5.243443182883905
5724,5.245274953294159
5725,5.247107043608411
5726,5.248939453826661
5727,5.250772183948907
5728,5.252605233975152
5729,5.254438603905396
5730,5.256272293739635
5731,5.258106303477873
5732,5.259940633120108
5733,5.26177528266634
5734,5.26361025211657
5735,5.265445541470799
5736,5.267281150729025
5737,5.269117079891249
5738,5.270953328957469
5739,5.272789897927687
5740,5.274626786801902
5741,5.276463995580116
5742,5.278301524262327
5743,5.280139372848535
5744,5.281977541338744
5745,5.2838160297329475
5746,5.2856548380311486
5747,5.287493966233347
5748,5.289333414339544
5749,5.291173182349738
5750,5.29301327026393
5751,5.294853678082119
5752,5.296694405804308
5753,5.2985354534304925
5754,5.3003768209606745
5755,5.302218508394854
5756,5.304060515733031
5757,5.305902842975207
5758,5.307745490121379
5759,5.309588457171549
5760,5.311431744125719
5761,5.313275350983884
5762,5.315119277746047
5763,5.316963524412207
5764,5.318808090982365
5765,5.320652977456521
5766,5.322498183834675
5767,5.324343710116826
5768,5.326189556302976
5769,5.328035722393122
5770,5.329882208387266
5771,5.331729014285407
5772,5.333576140087546
5773,5.3354235857936825
5774,5.337271351403817
5775,5.339119436917948
5776,5.34096784233608
5777,5.342816567658207
5778,5.344665612884331
5779,5.346514978014453
5780,5.348364663048573
5781,5.35021466798669
5782,5.352064992828805
5783,5.35391563757492
5784,5.35576660222503
5785,5.3576178867791375
5786,5.359469491237243
5787,5.361321415599346
5788,5.3631736598654465
5789,5.365026224035544
5790,5.36687910810964
5791,5.368732312087736
5792,5.370585835969827
5793,5.372439679755915
5794,5.374293843446001
5795,5.3761483270400845
5796,5.378003130538167
5797,5.379858253940245
5798,5.3817136972463215
5799,5.383569460456398
5800,5.385425543570469
5801,5.387281946588539
5802,5.389138669510606
5803,5.39099571233667
5804,5.392853075066732
5805,5.394710757700792
5806,5.396568760238849
5807,5.398427082680906
5808,5.400285725026959
5809,5.402144687277009
5810,5.404003969431057
5811,5.405863571489102
5812,5.407723493451145
5813,5.409583735317185
5814,5.411444297087224
5815,5.413305178761261
5816,5.415166380339294
5817,5.417027901821326
5818,5.418889743207354
5819,5.42075190449738
5820,5.422614385691404
5821,5.424477186789425
5822,5.426340307791446
5823,5.428203748697463
5824,5.430067509507477
5825,5.431931590221489
5826,5.433795990839498
5827,5.435660711361505
5828,5.4375257517875095
5829,5.439391112117511
5830,5.441256792351513
5831,5.443122792489511
5832,5.4449891125315055
5833,5.446855752477498
5834,5.448722712327489
5835,5.450589992081476
5836,5.452457591739462
5837,5.454325511301445
5838,5.456193750767427
5839,5.4580623101374055
5840,5.459931189411381
5841,5.461800388589355
5842,5.463669907671325
5843,5.465539746657294
5844,5.46740990554726
5845,5.469280384341224
5846,5.471151183039187
5847,5.473022301641146
5848,5.4748937401471025
5849,5.476765498557056
5850,5.478637576871009
5851,5.480509975088958
5852,5.482382693210905
5853,5.484255731236849
5854,5.486129089166793
5855,5.488002767000733
5856,5.48987676473867
5857,5.491751082380605
5858,5.493625719926538
5859,5.4955006773764685
5860,5.497375954730396
5861,5.499251551988324
5862,5.501127469150246
5863,5.503003706216167
5864,5.504880263186085
5865,5.50675714006
5866,5.508634336837914
5867,5.510511853519825
5868,5.512389690105734
5869,5.514267846595642
5870,5.516146322989545
5871,5.518025119287447
5872,5.519904235489346
5873,5.521783671595243
5874,5.523663427605137
5875,5.525543503519028
5876,5.527423899336918
5877,5.529304615058807
5878,5.531185650684692
5879,5.533067006214574
5880,5.534948681648453
5881,5.53683067698633
5882,5.538712992228206
5883,5.540595627374078
5884,5.542478582423948
5885,5.544361857377818
5886,5.546245452235683
5887,5.548129366997546
5888,5.550013601663407
5889,5.551898156233265
5890,5.5537830307071205
5891,5.5556682250849745
5892,5.557553739366825
5893,5.559439573552676
5894,5.561325727642522
5895,5.563212201636365
5896,5.565098995534207
5897,5.566986109336046
5898,5.5688735430418825
5899,5.570761296651717
5900,5.572649370165551
5901,5.57453776358338
5902,5.576426476905207
5903,5.5783155101310316
5904,5.580204863260854
5905,5.582094536294673
5906,5.583984529232491
5907,5.585874842074306
5908,5.58776547482012
5909,5.58965642746993
5910,5.591547700023739
5911,5.593439292481544
5912,5.595331204843347
5913,5.597223437109148
5914,5.599115989278945
5915,5.601008861352741
5916,5.602902053330537
5917,5.604795565212328
5918,5.606689396998116
5919,5.6085835486879025
5920,5.610478020281686
5921,5.612372811779467
5922,5.614267923181247
5923,5.616163354487023
5924,5.6180591056967994
5925,5.6199551768105716
5926,5.62185156782834
5927,5.623748278750107
5928,5.625645309575872
5929,5.627542660305634
5930,5.629440330939394
5931,5.631338321477151
5932,5.633236631918908
5933,5.6351352622646615
5934,5.637034212514411
5935,5.638933482668159
5936,5.640833072725904
5937,5.642732982687647
5938,5.644633212553388
5939,5.646533762323126
5940,5.648434631996864
5941,5.650335821574598
5942,5.6522373310563285
5943,5.654139160442057
5944,5.656041309731783
5945,5.657943778925507
5946,5.659846568023228
5947,5.661749677024949
5948,5.663653105930666
5949,5.66555685474038
5950,5.667460923454092
5951,5.669365312071801
5952,5.671270020593508
5953,5.673175049019213
5954,5.675080397348915
5955,5.676986065582617
5956,5.678892053720315
5957,5.68079836176201
5958,5.682704989707702
5959,5.684611937557392
5960,5.68651920531108
5961,5.688426792968765
5962,5.690334700530449
5963,5.692242927996131
5964,5.69415147536581
5965,5.696060342639485
5966,5.697969529817159
5967,5.69987903689883
5968,5.701788863884498
5969,5.703699010774164
5970,5.705609477567828
5971,5.707520264265492
5972,5.709431370867151
5973,5.711342797372807
5974,5.713254543782462
5975,5.715166610096113
5976,5.717078996313763
5977,5.718991702435409
5978,5.720904728461054
5979,5.722818074390698
5980,5.724731740224338
5981,5.726645725961975
5982,5.72856003160361
5983,5.7304746571492435
5984,5.732389602598873
5985,5.734304867952502
5986,5.736220453210128
5987,5.738136358371752
5988,5.740052583437373
5989,5.741969128406991
5990,5.743885993280607
5991,5.74580317805822
5992,5.747720682739831
5993,5.7496385073254395
5994,5.751556651815048
5995,5.7534751162086515
5996,5.755393900506253
5997,5.757313004707852
5998,5.759232428813449
